Graph,Algorithm,n,m,k,l,Permutation,Solved,MT,All Solutions,Time [s],Total Time [s],Time Initialization [s],Threads,Calls,Extra_lbs,Fallbacks,Prunes,Single,Skipped,Stolen,Solutions,Scaling Factor Time,Scaling Factor Calls,Speedup,Efficiency
heur111.gr,FPT-LS-MP,1346,164203,67349,3,0,False,False,False,10.6682,322.808,11.3112,1,11,1,5,5,0,0,0,0,1.03418,1,1,1
heur111.gr,FPT-LS-MP,1346,164203,67348,3,0,False,False,False,10.6268,312.14,11.3112,1,11,1,5,5,0,0,0,0,1.03525,1,1,1
heur111.gr,FPT-LS-MP,1346,164203,67347,3,0,False,False,False,10.5358,301.513,11.3112,1,11,1,5,5,0,0,0,0,1.03621,1.22222,1,1
heur111.gr,FPT-LS-MP,1346,164203,67346,3,0,False,False,False,10.0093,290.977,11.3112,1,9,1,4,4,0,0,0,0,1.03562,1.28571,1,1
heur111.gr,FPT-LS-MP,1346,164203,67345,3,0,False,False,False,9.20894,280.968,11.3112,1,7,1,3,3,0,0,0,0,1.03389,1,1,1
heur111.gr,FPT-LS-MP,1346,164203,67344,3,0,False,False,False,8.97733,271.759,11.3112,1,7,1,3,3,0,0,0,0,1.03417,1,1,1
heur111.gr,FPT-LS-MP,1346,164203,67343,3,0,False,False,False,8.9591,262.781,11.3112,1,7,1,3,3,0,0,0,0,1.0353,1.4,1,1
heur111.gr,FPT-LS-MP,1346,164203,67342,3,0,False,False,False,7.98398,253.822,11.3112,1,5,1,2,2,0,0,0,0,1.03248,1,1,1
heur111.gr,FPT-LS-MP,1346,164203,67341,3,0,False,False,False,7.87169,245.838,11.3112,1,5,1,2,2,0,0,0,0,1.03308,1,1,1
heur111.gr,FPT-LS-MP,1346,164203,67340,3,0,False,False,False,7.83702,237.967,11.3112,1,5,1,2,2,0,0,0,0,1.03405,1,1,1
heur111.gr,FPT-LS-MP,1346,164203,67339,3,0,False,False,False,7.67491,230.13,11.3112,1,5,1,2,2,0,0,0,0,1.0345,1,1,1
heur111.gr,FPT-LS-MP,1346,164203,67338,3,0,False,False,False,7.50326,222.455,11.3112,1,5,1,2,2,0,0,0,0,1.03491,1,1,1
heur111.gr,FPT-LS-MP,1346,164203,67337,3,0,False,False,False,7.42464,214.951,11.3112,1,5,1,2,2,0,0,0,0,1.03577,1,1,1
heur111.gr,FPT-LS-MP,1346,164203,67336,3,0,False,False,False,7.37664,207.527,11.3112,1,5,1,2,2,0,0,0,0,1.03686,1,1,1
heur111.gr,FPT-LS-MP,1346,164203,67335,3,0,False,False,False,7.35478,200.15,11.3112,1,5,1,2,2,0,0,0,0,1.03815,1,1,1
heur111.gr,FPT-LS-MP,1346,164203,67334,3,0,False,False,False,7.31091,192.795,11.3112,1,5,1,2,2,0,0,0,0,1.03942,1.66667,1,1
heur111.gr,FPT-LS-MP,1346,164203,67333,3,0,False,False,False,6.6504,185.484,11.3112,1,3,1,1,1,0,0,0,0,1.03719,1,1,1
heur111.gr,FPT-LS-MP,1346,164203,67332,3,0,False,False,False,6.3619,178.834,11.3112,1,3,1,1,1,0,0,0,0,1.03689,1,1,1
heur111.gr,FPT-LS-MP,1346,164203,67331,3,0,False,False,False,6.28043,172.472,11.3112,1,3,1,1,1,0,0,0,0,1.03779,1,1,1
heur111.gr,FPT-LS-MP,1346,164203,67330,3,0,False,False,False,5.91977,166.192,11.3112,1,3,1,1,1,0,0,0,0,1.03694,1,1,1
heur111.gr,FPT-LS-MP,1346,164203,67329,3,0,False,False,False,5.86392,160.272,11.3112,1,3,1,1,1,0,0,0,0,1.03798,1,1,1
heur111.gr,FPT-LS-MP,1346,164203,67328,3,0,False,False,False,5.82695,154.408,11.3112,1,3,1,1,1,0,0,0,0,1.03922,1,1,1
heur109.gr,FPT-LS-MP,1346,56627,21013,3,0,False,False,False,0.206875,2.20025,1.87675,1,3,1,1,1,0,0,0,0,1.10378,1,1,1
heur119.gr,FPT-LS-MP,2055,76550,17390,3,0,False,False,False,637.844,1064.3,2.7443,1,3271,13,1635,1623,0,0,0,0,2.49566,5.3187,1,1
heur107.gr,FPT-LS-MP,1346,24217,5154,3,0,True,False,False,112.738,806.071,0.17149,1,5155,0,5154,0,0,0,0,1,1.1626,0.344355,1,1
heur119.gr,FPT-LS-MP,2055,76550,17389,3,0,False,False,False,130.475,426.461,2.7443,1,615,12,307,296,0,0,0,0,1.44081,1.72269,1,1
heur107.gr,FPT-LS-MP,1346,24217,5153,3,0,False,False,False,123.642,693.333,0.17149,1,14970,746,8154,6070,0,0,0,0,1.21703,1.44081,1,1
heur119.gr,FPT-LS-MP,2055,76550,17388,3,0,False,False,False,77.1628,295.986,2.7443,1,357,10,178,169,0,0,0,0,1.35262,1.07207,1,1
heur107.gr,FPT-LS-MP,1346,24217,5152,3,0,False,False,False,117.706,569.691,0.17149,1,10390,228,5847,4315,0,0,0,0,1.26042,1.10064,1,1
heur105.gr,FPT-LS-MP,1293,84278,26707,3,0,False,False,False,268.098,2242.26,6.07945,1,1625,62,812,751,0,0,0,0,1.1358,1.01246,1,1
heur105.gr,FPT-LS-MP,1293,84278,26706,3,0,False,False,False,263.571,1974.17,6.07945,1,1605,62,802,741,0,0,0,0,1.15409,1.07646,1,1
heur105.gr,FPT-LS-MP,1293,84278,26705,3,0,False,False,False,245.636,1710.59,6.07945,1,1491,62,745,684,0,0,0,0,1.16767,1.2477,1,1
heur105.gr,FPT-LS-MP,1293,84278,26704,3,0,False,False,False,199.177,1464.96,6.07945,1,1195,59,597,539,0,0,0,0,1.15736,1.11996,1,1
heur105.gr,FPT-LS-MP,1293,84278,26703,3,0,False,False,False,178.525,1265.78,6.07945,1,1067,54,533,480,0,0,0,0,1.16419,1.48401,1,1
heur105.gr,FPT-LS-MP,1293,84278,26702,3,0,False,False,False,122.131,1087.26,6.07945,1,719,27,359,333,0,0,0,0,1.12655,1.00842,1,1
heur105.gr,FPT-LS-MP,1293,84278,26701,3,0,False,False,False,121.148,965.127,6.07945,1,713,27,356,330,0,0,0,0,1.14354,1.18636,1,1
heur105.gr,FPT-LS-MP,1293,84278,26700,3,0,False,False,False,103.31,843.979,6.07945,1,601,21,300,280,0,0,0,0,1.13948,1.02735,1,1
heur105.gr,FPT-LS-MP,1293,84278,26699,3,0,False,False,False,100.259,740.669,6.07945,1,585,21,292,272,0,0,0,0,1.15655,1.05787,1,1
heur105.gr,FPT-LS-MP,1293,84278,26698,3,0,False,False,False,94.8765,640.41,6.07945,1,553,19,276,258,0,0,0,0,1.17391,1.05333,1,1
heur105.gr,FPT-LS-MP,1293,84278,26697,3,0,False,False,False,90.8121,545.534,6.07945,1,525,18,262,245,0,0,0,0,1.19971,1.13391,1,1
heur105.gr,FPT-LS-MP,1293,84278,26696,3,0,False,False,False,79.9556,454.721,6.07945,1,463,15,231,217,0,0,0,0,1.21335,1.02661,1,1
heur105.gr,FPT-LS-MP,1293,84278,26695,3,0,False,False,False,78.0388,374.766,6.07945,1,451,15,225,211,0,0,0,0,1.263,1.59364,1,1
heur105.gr,FPT-LS-MP,1293,84278,26694,3,0,False,False,False,50.5545,296.727,6.07945,1,283,13,141,129,0,0,0,0,1.20536,1.30415,1,1
heur105.gr,FPT-LS-MP,1293,84278,26693,3,0,False,False,False,39.9789,246.173,6.07945,1,217,13,108,96,0,0,0,0,1.19389,1.01878,1,1
heur105.gr,FPT-LS-MP,1293,84278,26692,3,0,False,False,False,38.8603,206.194,6.07945,1,213,13,106,94,0,0,0,0,1.23224,1.46897,1,1
heur105.gr,FPT-LS-MP,1293,84278,26691,3,0,False,False,False,27.5163,167.333,6.07945,1,145,12,72,61,0,0,0,0,1.1968,1.83544,1,1
heur105.gr,FPT-LS-MP,1293,84278,26690,3,0,False,False,False,16.543,139.817,6.07945,1,79,11,39,29,0,0,0,0,1.1342,1.11268,1,1
heur105.gr,FPT-LS-MP,1293,84278,26689,3,0,False,False,False,14.989,123.274,6.07945,1,71,11,35,25,0,0,0,0,1.13842,1,1,1
heur105.gr,FPT-LS-MP,1293,84278,26688,3,0,False,False,False,14.71,108.285,6.07945,1,71,11,35,25,0,0,0,0,1.1572,1.09231,1,1
heur105.gr,FPT-LS-MP,1293,84278,26682,3,0,False,False,False,5.71485,46.2581,6.07945,1,23,7,11,5,0,0,0,0,1.14096,1,1,1
heur105.gr,FPT-LS-MP,1293,84278,26681,3,0,False,False,False,5.58819,40.5433,6.07945,1,23,7,11,5,0,0,0,0,1.15987,1.09524,1,1
heur105.gr,FPT-LS-MP,1293,84278,26680,3,0,False,False,False,5.20414,34.9551,6.07945,1,21,7,10,4,0,0,0,0,1.17492,1.23529,1,1
heur105.gr,FPT-LS-MP,1293,84278,26679,3,0,False,False,False,4.45843,29.751,6.07945,1,17,6,8,3,0,0,0,0,1.17628,1,1,1
heur105.gr,FPT-LS-MP,1293,84278,26678,3,0,False,False,False,4.32748,25.2925,6.07945,1,17,6,8,3,0,0,0,0,1.20641,1.13333,1,1
heur105.gr,FPT-LS-MP,1293,84278,26677,3,0,False,False,False,3.7122,20.9651,6.07945,1,15,5,7,3,0,0,0,0,1.21516,2.14286,1,1
heur105.gr,FPT-LS-MP,1293,84278,26676,3,0,False,False,False,2.04559,17.2529,6.07945,1,7,3,3,1,0,0,0,0,1.13451,1,1,1
heur105.gr,FPT-LS-MP,1293,84278,26675,3,0,False,False,False,2.04554,15.2073,6.07945,1,7,3,3,1,0,0,0,0,1.15542,1.4,1,1
heur105.gr,FPT-LS-MP,1293,84278,26674,3,0,False,False,False,1.67211,13.1617,6.07945,1,5,2,2,1,0,0,0,0,1.14553,1,1,1
heur105.gr,FPT-LS-MP,1293,84278,26673,3,0,False,False,False,1.45881,11.4896,6.07945,1,5,2,2,1,0,0,0,0,1.14543,1,1,1
heur105.gr,FPT-LS-MP,1293,84278,26672,3,0,False,False,False,1.22597,10.0308,6.07945,1,5,2,2,1,0,0,0,0,1.13924,1,1,1
heur103.gr,FPT-LS-MP,1292,37325,11547,3,0,False,False,False,556.16,2246.36,1.08612,1,15289,181,9631,5477,0,0,0,0,1.32905,1.04099,1,1
heur103.gr,FPT-LS-MP,1292,37325,11546,3,0,False,False,False,550.05,1690.2,1.08612,1,14687,154,9221,5312,0,0,0,0,1.48244,1.04111,1,1
heur103.gr,FPT-LS-MP,1292,37325,11545,3,0,False,False,False,543.323,1140.15,1.08612,1,14107,135,8825,5147,0,0,0,0,1.91035,1.00786,1,1
heur103.gr,FPT-LS-MP,1292,37325,11544,3,0,False,False,False,543.06,596.827,1.08612,1,13997,126,8770,5101,0,0,0,0,11.1002,47.4475,1,1
heur103.gr,FPT-LS-MP,1292,37325,11543,3,0,False,False,False,18.7993,53.767,1.08612,1,295,10,147,138,0,0,0,0,1.53762,1.87898,1,1
heur103.gr,FPT-LS-MP,1292,37325,11542,3,0,False,False,False,10.2622,34.9677,1.08612,1,157,10,78,69,0,0,0,0,1.41538,1.27642,1,1
heur103.gr,FPT-LS-MP,1292,37325,11541,3,0,False,False,False,8.13777,24.7056,1.08612,1,123,10,61,52,0,0,0,0,1.49118,1.64,1,1
heur103.gr,FPT-LS-MP,1292,37325,11540,3,0,False,False,False,5.02478,16.5678,1.08612,1,75,6,37,32,0,0,0,0,1.43531,1.66667,1,1
heur103.gr,FPT-LS-MP,1292,37325,11539,3,0,False,False,False,3.12214,11.543,1.08612,1,45,4,22,19,0,0,0,0,1.37076,1.45161,1,1
heur103.gr,FPT-LS-MP,1292,37325,11538,3,0,False,False,False,2.20494,8.42086,1.08612,1,31,4,15,12,0,0,0,0,1.35472,1.14815,1,1
heur103.gr,FPT-LS-MP,1292,37325,11537,3,0,False,False,False,1.85585,6.21592,1.08612,1,27,4,13,10,0,0,0,0,1.42565,1,1,1
heur103.gr,FPT-LS-MP,1292,37325,11536,3,0,False,False,False,1.76679,4.36006,1.08612,1,27,4,13,10,0,0,0,0,1.6813,3,1,1
heur103.gr,FPT-LS-MP,1292,37325,11535,3,0,False,False,False,0.594235,2.59327,1.08612,1,9,2,4,3,0,0,0,0,1.29726,1,1,1
heur103.gr,FPT-LS-MP,1292,37325,11534,3,0,False,False,False,0.459516,1.99904,1.08612,1,9,2,4,3,0,0,0,0,1.29848,1,1,1
heur103.gr,FPT-LS-MP,1292,37325,11533,3,0,False,False,False,0.4534,1.53952,1.08612,1,9,2,4,3,0,0,0,0,nan,nan,1,1
heur099.gr,FPT-LS-MP,1191,41737,15449,3,0,False,False,False,6.96952,41.0367,1.22812,1,147,21,73,53,0,0,0,0,1.20458,1.04255,1,1
heur099.gr,FPT-LS-MP,1191,41737,15447,3,0,False,False,False,5.94102,27.4212,1.22812,1,125,21,62,42,0,0,0,0,1.27658,1.01626,1,1
heur099.gr,FPT-LS-MP,1191,41737,15446,3,0,False,False,False,5.76787,21.4802,1.22812,1,123,21,61,41,0,0,0,0,1.36709,3,1,1
heur099.gr,FPT-LS-MP,1191,41737,15445,3,0,False,False,False,2.09896,15.7123,1.22812,1,41,11,20,10,0,0,0,0,1.15419,1,1,1
heur099.gr,FPT-LS-MP,1191,41737,15444,3,0,False,False,False,2.08983,13.6133,1.22812,1,41,11,20,10,0,0,0,0,1.18135,1,1,1
heur099.gr,FPT-LS-MP,1191,41737,15442,3,0,False,False,False,2.00301,9.50493,1.22812,1,41,11,20,10,0,0,0,0,1.267,1.10811,1,1
heur173.gr,FPT-LS-MP,9878,25973,11498,3,0,False,False,False,32.1291,681.975,1.40041,1,175,41,86,48,0,0,0,0,1.04944,1.02339,1,1
heur097.gr,FPT-LS-MP,1052,39275,4034,3,0,True,False,False,84.4058,667.765,0.332264,1,4054,3,4043,7,0,0,0,1,1.14469,0.126747,1,1
heur173.gr,FPT-LS-MP,9878,25973,11499,3,0,False,False,False,34.182,716.157,1.40041,1,181,44,89,48,0,0,0,0,1.05012,1.03429,1,1
heur097.gr,FPT-LS-MP,1052,39275,4033,3,0,False,False,False,134.999,583.36,0.332264,1,31985,788,17757,13440,0,0,0,0,1.3011,1.38776,1,1
heur097.gr,FPT-LS-MP,1052,39275,4032,3,0,False,False,False,127.226,448.36,0.332264,1,23048,479,12876,9693,0,0,0,0,1.39618,1.29694,1,1
heur173.gr,FPT-LS-MP,9878,25973,11461,3,0,False,False,False,5.26305,27.8725,1.40041,1,33,11,16,6,0,0,0,0,1.23278,1.06452,1,1
heur097.gr,FPT-LS-MP,1052,39275,4031,3,0,False,False,False,119.284,321.134,0.332264,1,17771,360,9909,7502,0,0,0,0,1.59096,1.33196,1,1
heur173.gr,FPT-LS-MP,9878,25973,11462,3,0,False,False,False,5.57452,33.447,1.40041,1,35,12,17,6,0,0,0,0,1.2,1.06061,1,1
heur097.gr,FPT-LS-MP,1052,39275,4030,3,0,False,False,False,111.384,201.849,0.332264,1,13342,266,7384,5692,0,0,0,0,2.23123,1.87309,1,1
heur173.gr,FPT-LS-MP,9878,25973,11463,3,0,False,False,False,6.441,39.888,1.40041,1,41,14,20,7,0,0,0,0,1.19257,1.17143,1,1
heur097.gr,FPT-LS-MP,1052,39275,4029,3,0,False,False,False,84.6891,90.4653,0.332264,1,7123,139,3865,3119,0,0,0,0,15.6618,80.0337,1,1
heur173.gr,FPT-LS-MP,9878,25973,11456,3,0,False,False,False,2.77898,7.5633,1.40041,1,19,6,9,4,0,0,0,0,1.58085,1.46154,1,1
heur097.gr,FPT-LS-MP,1052,39275,4028,3,0,False,False,False,3.0909,5.77619,0.332264,1,89,14,44,31,0,0,0,0,2.15105,2.69697,1,1
heur173.gr,FPT-LS-MP,9878,25973,11457,3,0,False,False,False,2.94271,10.506,1.40041,1,19,6,9,4,0,0,0,0,1.38908,1,1,1
heur097.gr,FPT-LS-MP,1052,39275,4027,3,0,False,False,False,1.13946,2.68529,0.332264,1,33,3,16,14,0,0,0,0,1.73712,1.06452,1,1
heur173.gr,FPT-LS-MP,9878,25973,11458,3,0,False,False,False,3.52972,14.0357,1.40041,1,23,7,11,5,0,0,0,0,1.33597,1.21053,1,1
heur097.gr,FPT-LS-MP,1052,39275,4026,3,0,False,False,False,1.04662,1.54583,0.332264,1,31,3,15,13,0,0,0,0,3.09658,4.42857,1,1
heur173.gr,FPT-LS-MP,9878,25973,11459,3,0,False,False,False,3.73301,17.7687,1.40041,1,23,7,11,5,0,0,0,0,1.26596,1,1,1
heur097.gr,FPT-LS-MP,1052,39275,4025,3,0,False,False,False,0.16694,0.499205,0.332264,1,7,2,3,2,0,0,0,0,nan,nan,1,1
heur095.gr,FPT-LS-MP,1052,17922,3938,3,0,True,False,False,50.8224,176.522,0.116438,1,4540,14,4342,183,0,0,0,1,1.40432,0.21536,1,1
heur095.gr,FPT-LS-MP,1052,17922,3937,3,0,False,False,False,58.012,125.699,0.116438,1,21081,1474,11159,8448,0,0,0,0,1.85705,5.5013,1,1
heur095.gr,FPT-LS-MP,1052,17922,3936,3,0,False,False,False,40.3207,67.6873,0.116438,1,3832,58,2338,1436,0,0,0,0,2.47335,3.08039,1,1
heur095.gr,FPT-LS-MP,1052,17922,3935,3,0,False,False,False,14.359,27.3666,0.116438,1,1244,34,624,586,0,0,0,0,2.10389,1.15292,1,1
heur095.gr,FPT-LS-MP,1052,17922,3934,3,0,False,False,False,12.5613,13.0076,0.116438,1,1079,30,540,509,0,0,0,0,29.1445,71.9333,1,1
heur095.gr,FPT-LS-MP,1052,17922,3933,3,0,False,False,False,0.189367,0.446314,0.116438,1,15,5,7,3,0,0,0,0,1.73699,1.66667,1,1
heur095.gr,FPT-LS-MP,1052,17922,3932,3,0,False,False,False,0.103091,0.256947,0.116438,1,9,3,4,2,0,0,0,0,1.67005,1.8,1,1
heur095.gr,FPT-LS-MP,1052,17922,3931,3,0,False,False,False,0.0374183,0.153856,0.116438,1,5,2,2,1,0,0,0,0,nan,nan,1,1
heur153.gr,FPT-LS-MP,2940,288774,141831,3,0,False,False,False,45.2465,960.973,19.9004,1,63,12,31,20,0,0,0,0,1.04941,1,1,1
heur093.gr,FPT-LS-MP,927,53620,26576,3,0,False,False,False,26.4412,2006.74,0.200434,1,621,38,310,273,0,0,0,0,1.01335,1.00976,1,1
heur093.gr,FPT-LS-MP,927,53620,26575,3,0,False,False,False,26.1654,1980.3,0.200434,1,615,37,307,271,0,0,0,0,1.01339,1.00326,1,1
heur093.gr,FPT-LS-MP,927,53620,26574,3,0,False,False,False,26.057,1954.13,0.200434,1,613,37,306,270,0,0,0,0,1.01351,1.00988,1,1
heur093.gr,FPT-LS-MP,927,53620,26573,3,0,False,False,False,25.9226,1928.08,0.200434,1,607,37,303,267,0,0,0,0,1.01363,1.00663,1,1
heur093.gr,FPT-LS-MP,927,53620,26572,3,0,False,False,False,25.5952,1902.15,0.200434,1,603,37,301,265,0,0,0,0,1.01364,1.00333,1,1
heur093.gr,FPT-LS-MP,927,53620,26571,3,0,False,False,False,25.5531,1876.56,0.200434,1,601,37,300,264,0,0,0,0,1.0138,1.00334,1,1
heur093.gr,FPT-LS-MP,927,53620,26570,3,0,False,False,False,25.3976,1851.01,0.200434,1,599,37,299,263,0,0,0,0,1.01391,1.01354,1,1
heur093.gr,FPT-LS-MP,927,53620,26569,3,0,False,False,False,25.1126,1825.61,0.200434,1,591,35,295,261,0,0,0,0,1.01395,1.0034,1,1
heur093.gr,FPT-LS-MP,927,53620,26568,3,0,False,False,False,25.3179,1800.5,0.200434,1,589,35,294,260,0,0,0,0,1.01426,1.01029,1,1
heur093.gr,FPT-LS-MP,927,53620,26567,3,0,False,False,False,24.7878,1775.18,0.200434,1,583,35,291,257,0,0,0,0,1.01416,1.00691,1,1
heur093.gr,FPT-LS-MP,927,53620,26566,3,0,False,False,False,24.5929,1750.39,0.200434,1,579,35,289,255,0,0,0,0,1.01425,1.00696,1,1
heur093.gr,FPT-LS-MP,927,53620,26565,3,0,False,False,False,24.3636,1725.8,0.200434,1,575,35,287,253,0,0,0,0,1.01432,1.00701,1,1
heur093.gr,FPT-LS-MP,927,53620,26564,3,0,False,False,False,24.2124,1701.43,0.200434,1,571,35,285,251,0,0,0,0,1.01443,1.00351,1,1
heur093.gr,FPT-LS-MP,927,53620,26563,3,0,False,False,False,24.1107,1677.22,0.200434,1,569,34,284,251,0,0,0,0,1.01458,1.00708,1,1
heur093.gr,FPT-LS-MP,927,53620,26562,3,0,False,False,False,23.8443,1653.11,0.200434,1,565,33,282,250,0,0,0,0,1.01463,1.01436,1,1
heur093.gr,FPT-LS-MP,927,53620,26561,3,0,False,False,False,23.6149,1629.27,0.200434,1,557,33,278,246,0,0,0,0,1.01471,1,1,1
heur093.gr,FPT-LS-MP,927,53620,26560,3,0,False,False,False,23.5068,1605.65,0.200434,1,557,33,278,246,0,0,0,0,1.01486,1.00723,1,1
heur143.gr,FPT-LS-MP,2937,232022,114538,3,0,False,False,False,27.59,420.376,4.32274,1,53,10,26,17,0,0,0,0,1.07024,1.03922,1,1
heur093.gr,FPT-LS-MP,927,53620,26478,3,0,False,False,False,9.12043,267.342,0.200434,1,229,21,114,94,0,0,0,0,1.03532,1.01778,1,1
heur143.gr,FPT-LS-MP,2937,232022,114533,3,0,False,False,False,21.2214,293.393,4.32274,1,41,10,20,11,0,0,0,0,1.07797,1,1,1
heur093.gr,FPT-LS-MP,927,53620,26473,3,0,False,False,False,8.30984,223.56,0.200434,1,209,20,104,85,0,0,0,0,1.03861,1.01951,1,1
heur143.gr,FPT-LS-MP,2937,232022,114547,3,0,False,False,False,34.3297,695.272,4.32274,1,65,13,32,20,0,0,0,0,1.05194,1.03175,1,1
heur093.gr,FPT-LS-MP,927,53620,26471,3,0,False,False,False,7.99803,207.102,0.200434,1,201,20,100,81,0,0,0,0,1.04017,1.0203,1,1
heur143.gr,FPT-LS-MP,2937,232022,114546,3,0,False,False,False,32.8529,660.942,4.32274,1,63,13,31,19,0,0,0,0,1.05231,1.0678,1,1
heur093.gr,FPT-LS-MP,927,53620,26470,3,0,False,False,False,7.84324,199.104,0.200434,1,197,20,98,79,0,0,0,0,1.04101,1.03141,1,1
heur143.gr,FPT-LS-MP,2937,232022,114545,3,0,False,False,False,31.4625,628.089,4.32274,1,59,11,29,19,0,0,0,0,1.05273,1,1,1
heur093.gr,FPT-LS-MP,927,53620,26469,3,0,False,False,False,7.64891,191.261,0.200434,1,191,20,95,76,0,0,0,0,1.04166,1.02139,1,1
heur143.gr,FPT-LS-MP,2937,232022,114544,3,0,False,False,False,30.8606,596.626,4.32274,1,59,11,29,19,0,0,0,0,1.05455,1,1,1
heur093.gr,FPT-LS-MP,927,53620,26468,3,0,False,False,False,7.44839,183.612,0.200434,1,187,20,93,74,0,0,0,0,1.04228,1.01081,1,1
heur143.gr,FPT-LS-MP,2937,232022,114543,3,0,False,False,False,30.6063,565.766,4.32274,1,59,11,29,19,0,0,0,0,1.05719,1.03509,1,1
heur093.gr,FPT-LS-MP,927,53620,26467,3,0,False,False,False,7.35452,176.164,0.200434,1,185,20,92,73,0,0,0,0,1.04357,1.03352,1,1
heur143.gr,FPT-LS-MP,2937,232022,114541,3,0,False,False,False,29.5338,505.386,4.32274,1,57,11,28,18,0,0,0,0,1.06207,1.07547,1,1
heur093.gr,FPT-LS-MP,927,53620,26465,3,0,False,False,False,6.92374,161.697,0.200434,1,175,20,87,68,0,0,0,0,1.04473,1.02339,1,1
heur143.gr,FPT-LS-MP,2937,232022,114540,3,0,False,False,False,27.7498,475.852,4.32274,1,53,10,26,17,0,0,0,0,1.06193,1,1,1
heur093.gr,FPT-LS-MP,927,53620,26464,3,0,False,False,False,6.7798,154.774,0.200434,1,171,20,85,66,0,0,0,0,1.04581,1.02395,1,1
heur091.gr,FPT-LS-MP,927,35535,17461,3,0,False,False,False,61.5214,1536.17,0.152228,1,1887,128,1048,711,0,0,0,0,1.04172,1.12055,1,1
heur091.gr,FPT-LS-MP,927,35535,17460,3,0,False,False,False,55.5066,1474.65,0.152228,1,1684,106,932,646,0,0,0,0,1.03912,1.08715,1,1
heur091.gr,FPT-LS-MP,927,35535,17459,3,0,False,False,False,50.86,1419.14,0.152228,1,1549,96,856,597,0,0,0,0,1.03717,1.11119,1,1
heur091.gr,FPT-LS-MP,927,35535,17458,3,0,False,False,False,45.9464,1368.28,0.152228,1,1394,86,766,542,0,0,0,0,1.03475,1.08567,1,1
heur091.gr,FPT-LS-MP,927,35535,17457,3,0,False,False,False,41.9706,1322.33,0.152228,1,1284,79,698,507,0,0,0,0,1.03278,1.08814,1,1
heur091.gr,FPT-LS-MP,927,35535,17456,3,0,False,False,False,38.509,1280.36,0.152228,1,1180,71,641,468,0,0,0,0,1.03101,1.11954,1,1
heur091.gr,FPT-LS-MP,927,35535,17455,3,0,False,False,False,34.1437,1241.85,0.152228,1,1054,64,559,431,0,0,0,0,1.02827,1.08325,1,1
heur091.gr,FPT-LS-MP,927,35535,17454,3,0,False,False,False,31.2666,1207.71,0.152228,1,973,63,512,398,0,0,0,0,1.02658,1.06107,1,1
heur091.gr,FPT-LS-MP,927,35535,17453,3,0,False,False,False,29.3445,1176.44,0.152228,1,917,61,483,373,0,0,0,0,1.02558,1.06876,1,1
heur091.gr,FPT-LS-MP,927,35535,17452,3,0,False,False,False,27.2902,1147.1,0.152228,1,858,60,451,347,0,0,0,0,1.02437,1.07519,1,1
heur091.gr,FPT-LS-MP,927,35535,17451,3,0,False,False,False,25.1189,1119.81,0.152228,1,798,58,416,324,0,0,0,0,1.02295,1.05416,1,1
heur091.gr,FPT-LS-MP,927,35535,17450,3,0,False,False,False,23.6628,1094.69,0.152228,1,757,57,393,307,0,0,0,0,1.02209,1.0632,1,1
heur091.gr,FPT-LS-MP,927,35535,17449,3,0,False,False,False,21.9895,1071.03,0.152228,1,712,56,365,291,0,0,0,0,1.02096,1.04706,1,1
heur091.gr,FPT-LS-MP,927,35535,17448,3,0,False,False,False,20.7622,1049.04,0.152228,1,680,56,345,279,0,0,0,0,1.02019,1.05426,1,1
heur091.gr,FPT-LS-MP,927,35535,17447,3,0,False,False,False,19.4925,1028.28,0.152228,1,645,53,323,269,0,0,0,0,1.01933,1.04369,1,1
heur091.gr,FPT-LS-MP,927,35535,17446,3,0,False,False,False,18.5153,1008.78,0.152228,1,618,52,309,257,0,0,0,0,1.01869,1.03,1,1
heur091.gr,FPT-LS-MP,927,35535,17445,3,0,False,False,False,17.8837,990.268,0.152228,1,600,52,301,247,0,0,0,0,1.01839,1.0274,1,1
heur091.gr,FPT-LS-MP,927,35535,17444,3,0,False,False,False,17.144,972.384,0.152228,1,584,52,292,240,0,0,0,0,1.01795,1.03915,1,1
heur091.gr,FPT-LS-MP,927,35535,17443,3,0,False,False,False,16.4498,955.24,0.152228,1,562,51,281,230,0,0,0,0,1.01752,1.02182,1,1
heur091.gr,FPT-LS-MP,927,35535,17442,3,0,False,False,False,15.9551,938.79,0.152228,1,550,51,274,225,0,0,0,0,1.01729,1.0223,1,1
heur091.gr,FPT-LS-MP,927,35535,17441,3,0,False,False,False,15.5167,922.835,0.152228,1,538,51,268,219,0,0,0,0,1.0171,1.03263,1,1
heur091.gr,FPT-LS-MP,927,35535,17440,3,0,False,False,False,14.9706,907.319,0.152228,1,521,46,259,216,0,0,0,0,1.01678,1.00385,1,1
heur091.gr,FPT-LS-MP,927,35535,17423,3,0,False,False,False,12.0935,679.857,0.152228,1,445,39,222,184,0,0,0,0,1.01811,1.02299,1,1
heur091.gr,FPT-LS-MP,927,35535,17421,3,0,False,False,False,11.7893,655.926,0.152228,1,435,39,217,179,0,0,0,0,1.0183,1.01399,1,1
heur091.gr,FPT-LS-MP,927,35535,17420,3,0,False,False,False,11.6285,644.137,0.152228,1,429,37,214,178,0,0,0,0,1.01839,1.00941,1,1
heur091.gr,FPT-LS-MP,927,35535,17419,3,0,False,False,False,11.5109,632.508,0.152228,1,425,36,212,177,0,0,0,0,1.01854,1.00473,1,1
